"id","link","title","published_at","thumbnail_medium","thumbnail_default","thumbnail_high"
"jNV1MHR6ixw","https://www.youtube.com/watch?v=jNV1MHR6ixw","OS PERIGOS DA CULTURA POP! Mas afinal: o que ? Cultura Pop?","2022-06-16T22:00:23Z","https://i.ytimg.com/vi/jNV1MHR6ixw/mqdefault.jpg","https://i.ytimg.com/vi/jNV1MHR6ixw/default.jpg","https://i.ytimg.com/vi/jNV1MHR6ixw/hqdefault.jpg"
"HlWfXw6iMU0","https://www.youtube.com/watch?v=HlWfXw6iMU0","? LIVE SURPRESA DOS 50 MIL NA SARJETA!","2022-06-14T03:17:15Z","https://i.ytimg.com/vi/HlWfXw6iMU0/mqdefault.jpg","https://i.ytimg.com/vi/HlWfXw6iMU0/default.jpg","https://i.ytimg.com/vi/HlWfXw6iMU0/hqdefault.jpg"
"EF3GJRVtnGQ","https://www.youtube.com/watch?v=EF3GJRVtnGQ","? LIVE DO CAOS: namoro, furry, David Lynch e o fim do canal por causa delas!","2022-06-13T03:55:19Z","https://i.ytimg.com/vi/EF3GJRVtnGQ/mqdefault.jpg","https://i.ytimg.com/vi/EF3GJRVtnGQ/default.jpg","https://i.ytimg.com/vi/EF3GJRVtnGQ/hqdefault.jpg"
"ta95lzMWev4","https://www.youtube.com/watch?v=ta95lzMWev4","POR QUE M?QUINAS S?O SENSUAIS? Robocop, Sorayama e o fetichismo","2022-06-12T21:00:59Z","https://i.ytimg.com/vi/ta95lzMWev4/mqdefault.jpg","https://i.ytimg.com/vi/ta95lzMWev4/default.jpg","https://i.ytimg.com/vi/ta95lzMWev4/hqdefault.jpg"
"1QyubzA-YLQ","https://www.youtube.com/watch?v=1QyubzA-YLQ","? AO VIVO: Resenhas da Sarjeta!","2022-06-12T01:26:54Z","https://i.ytimg.com/vi/1QyubzA-YLQ/mqdefault.jpg","https://i.ytimg.com/vi/1QyubzA-YLQ/default.jpg","https://i.ytimg.com/vi/1QyubzA-YLQ/hqdefault.jpg"
"jZl5JQTK38I","https://www.youtube.com/watch?v=jZl5JQTK38I","O catolicismo de DEMOLIDOR e o fanatismo de uma sociedade podre","2022-06-10T21:00:19Z","https://i.ytimg.com/vi/jZl5JQTK38I/mqdefault.jpg","https://i.ytimg.com/vi/jZl5JQTK38I/default.jpg","https://i.ytimg.com/vi/jZl5JQTK38I/hqdefault.jpg"
"Kr_AwklMaBo","https://www.youtube.com/watch?v=Kr_AwklMaBo","O TEMPO ESTRAGA TUDO! A vida vegetal de Nicole Claveloux","2022-06-08T23:00:54Z","https://i.ytimg.com/vi/Kr_AwklMaBo/mqdefault.jpg","https://i.ytimg.com/vi/Kr_AwklMaBo/default.jpg","https://i.ytimg.com/vi/Kr_AwklMaBo/hqdefault.jpg"
"H5a9GRyMf1s","https://www.youtube.com/watch?v=H5a9GRyMf1s","SOMMELIER comenta o trailer de Sandman da Netflix!","2022-06-07T02:07:08Z","https://i.ytimg.com/vi/H5a9GRyMf1s/mqdefault.jpg","https://i.ytimg.com/vi/H5a9GRyMf1s/default.jpg","https://i.ytimg.com/vi/H5a9GRyMf1s/hqdefault.jpg"
"iuQyLUuNnOY","https://www.youtube.com/watch?v=iuQyLUuNnOY","A CRUCIFICA??O NO JAP?O E A SENSUALIDADE DO FIM DO MUNDO: Remina de Junji It?","2022-06-06T23:00:08Z","https://i.ytimg.com/vi/iuQyLUuNnOY/mqdefault.jpg","https://i.ytimg.com/vi/iuQyLUuNnOY/default.jpg","https://i.ytimg.com/vi/iuQyLUuNnOY/hqdefault.jpg"
"s-64Zw8IGTs","https://www.youtube.com/watch?v=s-64Zw8IGTs","? LIVE DO CAOS: elei??es, pessoas broncas e a certeza que ?  chato ser gostoso","2022-06-06T02:40:23Z","https://i.ytimg.com/vi/s-64Zw8IGTs/mqdefault.jpg","https://i.ytimg.com/vi/s-64Zw8IGTs/default.jpg","https://i.ytimg.com/vi/s-64Zw8IGTs/hqdefault.jpg"
"_m8vVnOTb9g","https://www.youtube.com/watch?v=_m8vVnOTb9g","QUEM FALA DE CULTURA POP ? COVARDE? Ratatouille e a cr?tica materialista","2022-06-03T22:00:37Z","https://i.ytimg.com/vi/_m8vVnOTb9g/mqdefault.jpg","https://i.ytimg.com/vi/_m8vVnOTb9g/default.jpg","https://i.ytimg.com/vi/_m8vVnOTb9g/hqdefault.jpg"
"o6uITrh7QmM","https://www.youtube.com/watch?v=o6uITrh7QmM","COMO OS QUADRINHOS SENSUALIZAM (ou n?o) A VIOL?NCIA SEXUAL","2022-06-01T23:30:11Z","https://i.ytimg.com/vi/o6uITrh7QmM/mqdefault.jpg","https://i.ytimg.com/vi/o6uITrh7QmM/default.jpg","https://i.ytimg.com/vi/o6uITrh7QmM/hqdefault.jpg"
"RpeMmLreZaI","https://www.youtube.com/watch?v=RpeMmLreZaI","? LIVE DO CAOS: Lei Rouanet, China comunista, Pizza no Bingo, ""Professor n?o ? tio""!","2022-05-30T03:14:08Z","https://i.ytimg.com/vi/RpeMmLreZaI/mqdefault.jpg","https://i.ytimg.com/vi/RpeMmLreZaI/default.jpg","https://i.ytimg.com/vi/RpeMmLreZaI/hqdefault.jpg"
"EVorSUHVdCI","https://www.youtube.com/watch?v=EVorSUHVdCI","? AO VIVO: CCXP me convidou pra trampar de gra?a?","2022-05-21T18:37:55Z","https://i.ytimg.com/vi/EVorSUHVdCI/mqdefault.jpg","https://i.ytimg.com/vi/EVorSUHVdCI/default.jpg","https://i.ytimg.com/vi/EVorSUHVdCI/hqdefault.jpg"
"PFenGxtu3Qs","https://www.youtube.com/watch?v=PFenGxtu3Qs","O CHEFE N?O QUER QUE VOC? GOZE! Chainsaw Man e o jovem assalariado","2022-05-18T23:02:23Z","https://i.ytimg.com/vi/PFenGxtu3Qs/mqdefault.jpg","https://i.ytimg.com/vi/PFenGxtu3Qs/default.jpg","https://i.ytimg.com/vi/PFenGxtu3Qs/hqdefault.jpg"
"LlzglqorRCk","https://www.youtube.com/watch?v=LlzglqorRCk","? LIVE DO CAOS: metaverso, fim dos super-her?is, previs?o do tempo, messianismo e Barbie fil?sofa","2022-05-16T03:26:36Z","https://i.ytimg.com/vi/LlzglqorRCk/mqdefault.jpg","https://i.ytimg.com/vi/LlzglqorRCk/default.jpg","https://i.ytimg.com/vi/LlzglqorRCk/hqdefault.jpg"
"rVp--tdLylw","https://www.youtube.com/watch?v=rVp--tdLylw","DICAS SUPER LEGAIS PARA UM GOLPE FASCISTA! Juiz Dredd e a Democracia","2022-05-15T16:00:10Z","https://i.ytimg.com/vi/rVp--tdLylw/mqdefault.jpg","https://i.ytimg.com/vi/rVp--tdLylw/default.jpg","https://i.ytimg.com/vi/rVp--tdLylw/hqdefault.jpg"
"nQzR05ZV3vo","https://www.youtube.com/watch?v=nQzR05ZV3vo","O CANAL VAI ACABAR?","2022-05-13T14:19:18Z","https://i.ytimg.com/vi/nQzR05ZV3vo/mqdefault.jpg","https://i.ytimg.com/vi/nQzR05ZV3vo/default.jpg","https://i.ytimg.com/vi/nQzR05ZV3vo/hqdefault.jpg"
"eTm1N5exM_M","https://www.youtube.com/watch?v=eTm1N5exM_M","2 DOCUMENT?RIOS SOBRE QUADRINHOS! ""Hist?ria em Quadrinhos"" e ""Quadrinhos no Brasil"" / QnS Cineclube","2022-05-12T16:01:04Z","https://i.ytimg.com/vi/eTm1N5exM_M/mqdefault.jpg","https://i.ytimg.com/vi/eTm1N5exM_M/default.jpg","https://i.ytimg.com/vi/eTm1N5exM_M/hqdefault.jpg"
"TAQR8cBQ6nc","https://www.youtube.com/watch?v=TAQR8cBQ6nc","A DURA REALIDADE DE POPEYE: Fome, desemprego e crise econ?mica","2022-05-11T22:00:58Z","https://i.ytimg.com/vi/TAQR8cBQ6nc/mqdefault.jpg","https://i.ytimg.com/vi/TAQR8cBQ6nc/default.jpg","https://i.ytimg.com/vi/TAQR8cBQ6nc/hqdefault.jpg"
"P-wO9k77_uQ","https://www.youtube.com/watch?v=P-wO9k77_uQ","? LIVE DO CAOS: rinite, sindicato de youtuber, canais que seguimos e 3 anos na sarjeta!","2022-05-09T03:19:35Z","https://i.ytimg.com/vi/P-wO9k77_uQ/mqdefault.jpg","https://i.ytimg.com/vi/P-wO9k77_uQ/default.jpg","https://i.ytimg.com/vi/P-wO9k77_uQ/hqdefault.jpg"
"dSeX5lliFck","https://www.youtube.com/watch?v=dSeX5lliFck","A NOSTALGIA ? UMA DROGA! Por que nerds andam t?o violentos?","2022-05-08T21:00:13Z","https://i.ytimg.com/vi/dSeX5lliFck/mqdefault.jpg","https://i.ytimg.com/vi/dSeX5lliFck/default.jpg","https://i.ytimg.com/vi/dSeX5lliFck/hqdefault.jpg"
"LMB7SjfolvE","https://www.youtube.com/watch?v=LMB7SjfolvE","DIGA N?O ? SPOILERFOBIA!","2022-05-07T01:17:03Z","https://i.ytimg.com/vi/LMB7SjfolvE/mqdefault.jpg","https://i.ytimg.com/vi/LMB7SjfolvE/default.jpg","https://i.ytimg.com/vi/LMB7SjfolvE/hqdefault.jpg"
"bYBXySB0WQM","https://www.youtube.com/watch?v=bYBXySB0WQM","A VIOL?NCIA CONTRA A MULHER E O FIM DO SOFRIMENTO! O budismo de My Broken Mariko","2022-05-05T22:00:15Z","https://i.ytimg.com/vi/bYBXySB0WQM/mqdefault.jpg","https://i.ytimg.com/vi/bYBXySB0WQM/default.jpg","https://i.ytimg.com/vi/bYBXySB0WQM/hqdefault.jpg"
"oRO_ui4zXcw","https://www.youtube.com/watch?v=oRO_ui4zXcw","OS SUPER-HER?IS DA VIDA REAL S?O PURA FANTASIA! (um tributo a Neal Adams)","2022-05-02T22:00:12Z","https://i.ytimg.com/vi/oRO_ui4zXcw/mqdefault.jpg","https://i.ytimg.com/vi/oRO_ui4zXcw/default.jpg","https://i.ytimg.com/vi/oRO_ui4zXcw/hqdefault.jpg"
"9InW_5TUJOw","https://www.youtube.com/watch?v=9InW_5TUJOw","? LIVE DO CAOS: 40k, sorteio e a pol?mica do ""canal de gibi News""","2022-05-02T03:15:49Z","https://i.ytimg.com/vi/9InW_5TUJOw/mqdefault.jpg","https://i.ytimg.com/vi/9InW_5TUJOw/default.jpg","https://i.ytimg.com/vi/9InW_5TUJOw/hqdefault.jpg"
"4y63VyqsK5E","https://www.youtube.com/watch?v=4y63VyqsK5E","? AO VIVO: Resenhas da Sarjeta!","2022-05-01T01:14:52Z","https://i.ytimg.com/vi/4y63VyqsK5E/mqdefault.jpg","https://i.ytimg.com/vi/4y63VyqsK5E/default.jpg","https://i.ytimg.com/vi/4y63VyqsK5E/hqdefault.jpg"
"fRWVR_TDT6I","https://www.youtube.com/watch?v=fRWVR_TDT6I","CUSPE NA CARA ? POL?TICA! O quadrinho punk catarrento de Angeli","2022-04-28T22:10:12Z","https://i.ytimg.com/vi/fRWVR_TDT6I/mqdefault.jpg","https://i.ytimg.com/vi/fRWVR_TDT6I/default.jpg","https://i.ytimg.com/vi/fRWVR_TDT6I/hqdefault.jpg"
"gLg9Ink0gwI","https://www.youtube.com/watch?v=gLg9Ink0gwI","TODA MULHER ? VENENOSA? O mang? de horror de Kazuo Umezz!","2022-04-26T21:45:11Z","https://i.ytimg.com/vi/gLg9Ink0gwI/mqdefault.jpg","https://i.ytimg.com/vi/gLg9Ink0gwI/default.jpg","https://i.ytimg.com/vi/gLg9Ink0gwI/hqdefault.jpg"
"H9tY_XA99YM","https://www.youtube.com/watch?v=H9tY_XA99YM","? LIVE DO CAOS: tretando com P?GINAS AMARELAS!","2022-04-25T03:49:24Z","https://i.ytimg.com/vi/H9tY_XA99YM/mqdefault.jpg","https://i.ytimg.com/vi/H9tY_XA99YM/default.jpg","https://i.ytimg.com/vi/H9tY_XA99YM/hqdefault.jpg"
"zfQLHJCHZu4","https://www.youtube.com/watch?v=zfQLHJCHZu4","Zack Snyder, Alex Ross e a Est?tica Totalit?ria na Cultura Pop","2022-04-24T16:00:11Z","https://i.ytimg.com/vi/zfQLHJCHZu4/mqdefault.jpg","https://i.ytimg.com/vi/zfQLHJCHZu4/default.jpg","https://i.ytimg.com/vi/zfQLHJCHZu4/hqdefault.jpg"
"Kd2A4h5KZRQ","https://www.youtube.com/watch?v=Kd2A4h5KZRQ","SEI O QUE VOC? EST? PENSANDO! A distopia dos telepatas em CELESTIA","2022-04-21T20:45:29Z","https://i.ytimg.com/vi/Kd2A4h5KZRQ/mqdefault.jpg","https://i.ytimg.com/vi/Kd2A4h5KZRQ/default.jpg","https://i.ytimg.com/vi/Kd2A4h5KZRQ/hqdefault.jpg"
"BbSGQI188rM","https://www.youtube.com/watch?v=BbSGQI188rM","DC vs. MARVEL? O cinema est? repetindo os erros dos quadrinhos!","2022-04-19T22:00:12Z","https://i.ytimg.com/vi/BbSGQI188rM/mqdefault.jpg","https://i.ytimg.com/vi/BbSGQI188rM/default.jpg","https://i.ytimg.com/vi/BbSGQI188rM/hqdefault.jpg"
"pPgEN-1omuM","https://www.youtube.com/watch?v=pPgEN-1omuM","? LIVE DO CAOS: matando tempo enquanto o Batman n?o vem","2022-04-18T03:38:48Z","https://i.ytimg.com/vi/pPgEN-1omuM/mqdefault.jpg","https://i.ytimg.com/vi/pPgEN-1omuM/default.jpg","https://i.ytimg.com/vi/pPgEN-1omuM/hqdefault.jpg"
"i5RLvJ6ZeTU","https://www.youtube.com/watch?v=i5RLvJ6ZeTU","? POSS?VEL SEPARAR O AUTOR DA OBRA? O crime de Nobuhiro Watsuki e Samurai X (Rurouni Kenshin)","2022-04-16T22:10:36Z","https://i.ytimg.com/vi/i5RLvJ6ZeTU/mqdefault.jpg","https://i.ytimg.com/vi/i5RLvJ6ZeTU/default.jpg","https://i.ytimg.com/vi/i5RLvJ6ZeTU/hqdefault.jpg"
"v4P2EBNYKdk","https://www.youtube.com/watch?v=v4P2EBNYKdk","O nascimento do GEKIG? e o problema da biografia de Yoshihiro Tatsumi","2022-04-14T21:15:27Z","https://i.ytimg.com/vi/v4P2EBNYKdk/mqdefault.jpg","https://i.ytimg.com/vi/v4P2EBNYKdk/default.jpg","https://i.ytimg.com/vi/v4P2EBNYKdk/hqdefault.jpg"
"m1DMhoU6cfQ","https://www.youtube.com/watch?v=m1DMhoU6cfQ","? AO VIVO: LAN?AMENTO! Conhe?a FUL? de Carlos Trillo e Eduardo Risso pela editora TREM FANTASMA","2022-04-14T12:51:07Z","https://i.ytimg.com/vi/m1DMhoU6cfQ/mqdefault.jpg","https://i.ytimg.com/vi/m1DMhoU6cfQ/default.jpg","https://i.ytimg.com/vi/m1DMhoU6cfQ/hqdefault.jpg"
"u0CpkZ2fCpo","https://www.youtube.com/watch?v=u0CpkZ2fCpo","QUADRO, BAL?O, SARJETA.... Introdu??o aos elementos dos quadrinhos!","2022-04-12T23:15:09Z","https://i.ytimg.com/vi/u0CpkZ2fCpo/mqdefault.jpg","https://i.ytimg.com/vi/u0CpkZ2fCpo/default.jpg","https://i.ytimg.com/vi/u0CpkZ2fCpo/hqdefault.jpg"
"F0cFFzkSrOY","https://www.youtube.com/watch?v=F0cFFzkSrOY","? LIVE DO CAOS: Zack Snyder, as muletas de Jared Leto e autores cancelados (por bons motivos!)","2022-04-11T03:54:19Z","https://i.ytimg.com/vi/F0cFFzkSrOY/mqdefault.jpg","https://i.ytimg.com/vi/F0cFFzkSrOY/default.jpg","https://i.ytimg.com/vi/F0cFFzkSrOY/hqdefault.jpg"
"1GlztDqGfj4","https://www.youtube.com/watch?v=1GlztDqGfj4","FOGO NO PATR?O! A origem trabalhista de SPAWN de Todd McFarlane","2022-04-10T00:00:26Z","https://i.ytimg.com/vi/1GlztDqGfj4/mqdefault.jpg","https://i.ytimg.com/vi/1GlztDqGfj4/default.jpg","https://i.ytimg.com/vi/1GlztDqGfj4/hqdefault.jpg"
"hBd__W_As3I","https://www.youtube.com/watch?v=hBd__W_As3I","N?O SEJA DIFERENT?O! O problema da diversidade em ARLINDO","2022-04-07T20:30:10Z","https://i.ytimg.com/vi/hBd__W_As3I/mqdefault.jpg","https://i.ytimg.com/vi/hBd__W_As3I/default.jpg","https://i.ytimg.com/vi/hBd__W_As3I/hqdefault.jpg"
"FSQDwoO2Q6w","https://www.youtube.com/watch?v=FSQDwoO2Q6w","SUPER-HER?I ? COISA DE CRIAN?A","2022-04-05T20:30:12Z","https://i.ytimg.com/vi/FSQDwoO2Q6w/mqdefault.jpg","https://i.ytimg.com/vi/FSQDwoO2Q6w/default.jpg","https://i.ytimg.com/vi/FSQDwoO2Q6w/hqdefault.jpg"
"8lcSLnZcgl0","https://www.youtube.com/watch?v=8lcSLnZcgl0","38 COISAS (n?o muito boas) SOBRE MIM!","2022-04-04T18:34:40Z","https://i.ytimg.com/vi/8lcSLnZcgl0/mqdefault.jpg","https://i.ytimg.com/vi/8lcSLnZcgl0/default.jpg","https://i.ytimg.com/vi/8lcSLnZcgl0/hqdefault.jpg"
"GV6P4BEECts","https://www.youtube.com/watch?v=GV6P4BEECts","? LIVE DO CAOS: apare?a, vai ter bolo!","2022-04-04T03:16:45Z","https://i.ytimg.com/vi/GV6P4BEECts/mqdefault.jpg","https://i.ytimg.com/vi/GV6P4BEECts/default.jpg","https://i.ytimg.com/vi/GV6P4BEECts/hqdefault.jpg"
"FTnvxmFUu38","https://www.youtube.com/watch?v=FTnvxmFUu38","? AO VIVO: Resenhas da Sarjeta!","2022-04-03T01:53:56Z","https://i.ytimg.com/vi/FTnvxmFUu38/mqdefault.jpg","https://i.ytimg.com/vi/FTnvxmFUu38/default.jpg","https://i.ytimg.com/vi/FTnvxmFUu38/hqdefault.jpg"
"mF4OI1Yj8wk","https://www.youtube.com/watch?v=mF4OI1Yj8wk","O SONHO AMERICANO ACABOU! Os Simpsons e a fal?ncia da classe m?dia","2022-04-02T19:59:11Z","https://i.ytimg.com/vi/mF4OI1Yj8wk/mqdefault.jpg","https://i.ytimg.com/vi/mF4OI1Yj8wk/default.jpg","https://i.ytimg.com/vi/mF4OI1Yj8wk/hqdefault.jpg"
"jq1iJxz8pJA","https://www.youtube.com/watch?v=jq1iJxz8pJA","N?O SABEMOS FALAR DE QUADRINHOS! Entenda o que ? Grafia??o","2022-03-31T23:37:55Z","https://i.ytimg.com/vi/jq1iJxz8pJA/mqdefault.jpg","https://i.ytimg.com/vi/jq1iJxz8pJA/default.jpg","https://i.ytimg.com/vi/jq1iJxz8pJA/hqdefault.jpg"
"WgUw2KODO3U","https://www.youtube.com/watch?v=WgUw2KODO3U","? AO VIVO: Precisamos conversar sobre CULTURA OTAKU e uma tal pesquisa!","2022-03-30T18:38:42Z","https://i.ytimg.com/vi/WgUw2KODO3U/mqdefault.jpg","https://i.ytimg.com/vi/WgUw2KODO3U/default.jpg","https://i.ytimg.com/vi/WgUw2KODO3U/hqdefault.jpg"
"y3tv-MFQWbA","https://www.youtube.com/watch?v=y3tv-MFQWbA","ISSO ? UMA CRIAN?A? O horror do abandono e a cultura do Jap?o por Hideshi Hino","2022-03-29T21:31:03Z","https://i.ytimg.com/vi/y3tv-MFQWbA/mqdefault.jpg","https://i.ytimg.com/vi/y3tv-MFQWbA/default.jpg","https://i.ytimg.com/vi/y3tv-MFQWbA/hqdefault.jpg"
"7hM46g46KeE","https://www.youtube.com/watch?v=7hM46g46KeE","? LIVE DO CAOS: domingo ? dia de filosofar!","2022-03-28T04:00:20Z","https://i.ytimg.com/vi/7hM46g46KeE/mqdefault.jpg","https://i.ytimg.com/vi/7hM46g46KeE/default.jpg","https://i.ytimg.com/vi/7hM46g46KeE/hqdefault.jpg"
"z8m7_r5s3WM","https://www.youtube.com/watch?v=z8m7_r5s3WM","REVOLU??O? A ESC?RIA da sociedade contra a elite limpinha!","2022-03-26T21:24:16Z","https://i.ytimg.com/vi/z8m7_r5s3WM/mqdefault.jpg","https://i.ytimg.com/vi/z8m7_r5s3WM/default.jpg","https://i.ytimg.com/vi/z8m7_r5s3WM/hqdefault.jpg"
"0MEGDEc70e4","https://www.youtube.com/watch?v=0MEGDEc70e4","A POL?TICA (e a dan?a) DO PRIMEIRO SUPER SENTAI: Himitsu Sentai Gorenger","2022-03-24T22:29:11Z","https://i.ytimg.com/vi/0MEGDEc70e4/mqdefault.jpg","https://i.ytimg.com/vi/0MEGDEc70e4/default.jpg","https://i.ytimg.com/vi/0MEGDEc70e4/hqdefault.jpg"
"JRBp-abEQDw","https://www.youtube.com/watch?v=JRBp-abEQDw","A MAIS LOUCA HIST?RIA PERDIDA DO MICKEY... ? uma fraude!","2022-03-22T21:57:04Z","https://i.ytimg.com/vi/JRBp-abEQDw/mqdefault.jpg","https://i.ytimg.com/vi/JRBp-abEQDw/default.jpg","https://i.ytimg.com/vi/JRBp-abEQDw/hqdefault.jpg"
"UFgFDI0_P9k","https://www.youtube.com/watch?v=UFgFDI0_P9k","? LIVE DO CAOS: pergunte o que quiser, respondo se eu quiser","2022-03-21T03:33:08Z","https://i.ytimg.com/vi/UFgFDI0_P9k/mqdefault.jpg","https://i.ytimg.com/vi/UFgFDI0_P9k/default.jpg","https://i.ytimg.com/vi/UFgFDI0_P9k/hqdefault.jpg"
"zcTQfliiiDE","https://www.youtube.com/watch?v=zcTQfliiiDE","PRECISAMOS FALAR sobre o sistema de estrelas do mercado de quadrinhos!","2022-03-20T15:01:16Z","https://i.ytimg.com/vi/zcTQfliiiDE/mqdefault.jpg","https://i.ytimg.com/vi/zcTQfliiiDE/default.jpg","https://i.ytimg.com/vi/zcTQfliiiDE/hqdefault.jpg"
"KIakAViJge8","https://www.youtube.com/watch?v=KIakAViJge8","SOU CHIQUE! Estou no CCQ!","2022-03-19T20:38:11Z","https://i.ytimg.com/vi/KIakAViJge8/mqdefault.jpg","https://i.ytimg.com/vi/KIakAViJge8/default.jpg","https://i.ytimg.com/vi/KIakAViJge8/hqdefault.jpg"
"6UYva8VU5bM","https://www.youtube.com/watch?v=6UYva8VU5bM","COINCID?NCIA? A origem do Capit?o Feio e a ditadura militar","2022-03-17T22:07:27Z","https://i.ytimg.com/vi/6UYva8VU5bM/mqdefault.jpg","https://i.ytimg.com/vi/6UYva8VU5bM/default.jpg","https://i.ytimg.com/vi/6UYva8VU5bM/hqdefault.jpg"
"PvyH6_iZWM8","https://www.youtube.com/watch?v=PvyH6_iZWM8","O QUE ? BODY HORROR? O corpo ? um tumor por Tsutomu Nihei","2022-03-15T21:27:27Z","https://i.ytimg.com/vi/PvyH6_iZWM8/mqdefault.jpg","https://i.ytimg.com/vi/PvyH6_iZWM8/default.jpg","https://i.ytimg.com/vi/PvyH6_iZWM8/hqdefault.jpg"
"x7MbxMhEdrg","https://www.youtube.com/watch?v=x7MbxMhEdrg","? LIVE DO CAOS: fotinhos, (anti)comunismo, lugar de fala e BDSM","2022-03-14T03:15:20Z","https://i.ytimg.com/vi/x7MbxMhEdrg/mqdefault.jpg","https://i.ytimg.com/vi/x7MbxMhEdrg/default.jpg","https://i.ytimg.com/vi/x7MbxMhEdrg/hqdefault.jpg"
"Cw56vstjiK4","https://www.youtube.com/watch?v=Cw56vstjiK4","A HIST?RIA DO SUPER-HOMEM NEGRO RACISTA! O Apartheid na ?frica do Sul","2022-03-11T22:42:55Z","https://i.ytimg.com/vi/Cw56vstjiK4/mqdefault.jpg","https://i.ytimg.com/vi/Cw56vstjiK4/default.jpg","https://i.ytimg.com/vi/Cw56vstjiK4/hqdefault.jpg"
"q164Ah4hp70","https://www.youtube.com/watch?v=q164Ah4hp70","Como N?O ser cretino em tempos de guerra? PRIMAVERA EM TCHERN?BIL","2022-03-09T21:44:30Z","https://i.ytimg.com/vi/q164Ah4hp70/mqdefault.jpg","https://i.ytimg.com/vi/q164Ah4hp70/default.jpg","https://i.ytimg.com/vi/q164Ah4hp70/hqdefault.jpg"
"J66sq_Fygas","https://www.youtube.com/watch?v=J66sq_Fygas","SAUDADES de quando havia futuro (e algu?m para amar)","2022-03-07T20:45:43Z","https://i.ytimg.com/vi/J66sq_Fygas/mqdefault.jpg","https://i.ytimg.com/vi/J66sq_Fygas/default.jpg","https://i.ytimg.com/vi/J66sq_Fygas/hqdefault.jpg"
"WRDtKEMJDx8","https://www.youtube.com/watch?v=WRDtKEMJDx8","? LIVE DO CAOS:  ningu?m aguenta mais falar de Batman ent?o falaremos - com CAVERNA DO MORCEGO","2022-03-07T03:50:16Z","https://i.ytimg.com/vi/WRDtKEMJDx8/mqdefault.jpg","https://i.ytimg.com/vi/WRDtKEMJDx8/default.jpg","https://i.ytimg.com/vi/WRDtKEMJDx8/hqdefault.jpg"
"OoNTfGJoYT8","https://www.youtube.com/watch?v=OoNTfGJoYT8","GUERRA D? TES?O? O chocante mang? antiamericano (ou n?o) de Suehiro Maruo","2022-03-05T18:01:13Z","https://i.ytimg.com/vi/OoNTfGJoYT8/mqdefault.jpg","https://i.ytimg.com/vi/OoNTfGJoYT8/default.jpg","https://i.ytimg.com/vi/OoNTfGJoYT8/hqdefault.jpg"
"zWPA8hfF-vI","https://www.youtube.com/watch?v=zWPA8hfF-vI","? AO VIVO: LAN?AMENTO! O pol?mico O ?LTIMO RECREIO de Trillo e Altuna","2022-03-04T12:30:13Z","https://i.ytimg.com/vi/zWPA8hfF-vI/mqdefault.jpg","https://i.ytimg.com/vi/zWPA8hfF-vI/default.jpg","https://i.ytimg.com/vi/zWPA8hfF-vI/hqdefault.jpg"
"FaP9tsTa45E","https://www.youtube.com/watch?v=FaP9tsTa45E","? AO VIVO: Cr?tica de THE BATMAN! (sem spoliers e com spoilers)","2022-03-03T01:25:00Z","https://i.ytimg.com/vi/FaP9tsTa45E/mqdefault.jpg","https://i.ytimg.com/vi/FaP9tsTa45E/default.jpg","https://i.ytimg.com/vi/FaP9tsTa45E/hqdefault.jpg"
"nh_V6z6GSfE","https://www.youtube.com/watch?v=nh_V6z6GSfE","A VERDADE SOBRE A FAM?LIA ADDAMS? O mundo estranho de cat?licos e latinos","2022-03-01T23:03:45Z","https://i.ytimg.com/vi/nh_V6z6GSfE/mqdefault.jpg","https://i.ytimg.com/vi/nh_V6z6GSfE/default.jpg","https://i.ytimg.com/vi/nh_V6z6GSfE/hqdefault.jpg"
"3bbEb8zlsME","https://www.youtube.com/watch?v=3bbEb8zlsME","? LIVE DO CAOS:  fofocas, guerra, higiene e homens de saia - com RAPHA RANIERI","2022-02-28T03:16:40Z","https://i.ytimg.com/vi/3bbEb8zlsME/mqdefault.jpg","https://i.ytimg.com/vi/3bbEb8zlsME/default.jpg","https://i.ytimg.com/vi/3bbEb8zlsME/hqdefault.jpg"
"Z4r_IUgM-04","https://www.youtube.com/watch?v=Z4r_IUgM-04","CHEGA DE PAPO FURADO! A guerra ? uma DEL?CIA (e Alan Moore j? sabia)","2022-02-27T18:07:12Z","https://i.ytimg.com/vi/Z4r_IUgM-04/mqdefault.jpg","https://i.ytimg.com/vi/Z4r_IUgM-04/default.jpg","https://i.ytimg.com/vi/Z4r_IUgM-04/hqdefault.jpg"
"7_uT2YaOjOI","https://www.youtube.com/watch?v=7_uT2YaOjOI","A PSICOLOGIA (estranha) DO BATMAN! Frank Miller vs Grant Morrison","2022-02-24T22:06:47Z","https://i.ytimg.com/vi/7_uT2YaOjOI/mqdefault.jpg","https://i.ytimg.com/vi/7_uT2YaOjOI/default.jpg","https://i.ytimg.com/vi/7_uT2YaOjOI/hqdefault.jpg"
"HwxOQEXddsk","https://www.youtube.com/watch?v=HwxOQEXddsk","Como superar o sofrimento? M?GICO VENTO e o estoicismo","2022-02-22T20:54:52Z","https://i.ytimg.com/vi/HwxOQEXddsk/mqdefault.jpg","https://i.ytimg.com/vi/HwxOQEXddsk/default.jpg","https://i.ytimg.com/vi/HwxOQEXddsk/hqdefault.jpg"
